User ID,Dataset,Date,Tweet,"1=postive, 2=N, 3=Negative, 0=unknown","EmotionCode (1= Anger/insult/dogmatic/judgemental2= fear/stressed out/depressed/sad/bummed out/embarrassed, 3= loving/kind/supportive/inspired/helpful/longing/hopeful, 4 = happy/joking/excited/turned on 5= Neutral,statement 0 = don't know/not relevant/sarcastic without enough info on emotion",
BeckyBeaar,1,11/5/15 20:03,@_katkatt ALMOST DONE WITH THE WEEK COME ON.,1,4,
BeckyBeaar,1,11/5/15 20:05,lol my friend sitting next to me is trying to log into her boyfriend's twitter,1,4,
BeckyBeaar,1,11/5/15 20:05,i miss ariana so much.,3,2,
BeckyBeaar,1,11/5/15 20:07,@_katkatt i have those a lot tbh :( its okayyyyy,0,0,
BeckyBeaar,1,11/5/15 22:50,@_katkatt well try your best to cause you dont wanna mess up and regret it :(,1,3,
BeckyBeaar,1,11/6/15 0:49,Last midterm signals the end of week 6 ðŸ˜ŽðŸŽ‰,2,5,
BeckyBeaar,1,11/6/15 2:25,LOVE being part of a sorority.,1,4,
BeckyBeaar,1,11/6/15 2:32,I'm gonna love you like I'm gonna lose you,1,3,
BeckyBeaar,1,11/6/15 3:29,"i totally see where your priorities lie, and that i'm def not one of them.  ok.",3,1,
BeckyBeaar,1,11/6/15 4:59,"Believe it or not, I'm a total sweetheart.",2,5,
BeckyBeaar,1,11/6/15 5:35,@0wlqueen_ aww thanks for agreeing ðŸ˜­,0,0,
BeckyBeaar,1,11/6/15 6:17,@0wlqueen_ awwww ðŸ˜­ðŸ’•,0,0,
BeckyBeaar,1,11/6/15 8:47,Rabiosa,0,0,
BeckyBeaar,1,11/6/15 8:48,I should be packing for this weekend ðŸŒ²â˜€ï¸,2,5,
BeckyBeaar,1,11/6/15 9:02,grace period .,0,0,
BeckyBeaar,1,11/6/15 9:04,@RaulTheHuman  https://t.co/S7rOfsQUtE,0,0,
BeckyBeaar,1,11/6/15 9:05,i'm happy with where my life is currently going.,1,4,
BeckyBeaar,1,11/6/15 9:05,"so my sorority girls convinced me to let them set me up on a blind date for Date Night, and i'm fearing for my life.",3,2,
BeckyBeaar,1,11/6/15 9:06,somebody facetime me pls im lonely,3,2,
BeckyBeaar,1,11/6/15 9:19,Nw; PokÃ©mon: The first movie - Mewtwo Strikes Back ðŸ˜ŽðŸ˜‚,0,0,
BeckyBeaar,1,11/6/15 9:24,I had forgotten how cheesy Team Rocket's jokes were ðŸ˜‚,2,5,
BeckyBeaar,1,11/6/15 9:30,"While others are out partying, I'm watching pokÃ©mon",2,5,
BeckyBeaar,1,11/6/15 9:30,Brock is such a player,1,4,
BeckyBeaar,1,11/6/15 9:48,I'm so happy,1,4,
BeckyBeaar,1,11/6/15 10:05,whats the point of being up if im bored???,2,5,
BeckyBeaar,1,11/6/15 10:05,none of my friends stay up late smh :(,3,2,
BeckyBeaar,1,11/6/15 10:11,@Jackiee_Villa aw imy too,0,0,
BeckyBeaar,1,11/6/15 10:19,@stay_gold909 I'm not sleepy tho,2,5,
BeckyBeaar,1,11/6/15 10:41,@katia_zubieta #baddie,0,0,
BeckyBeaar,1,11/6/15 10:42,Is this love that I'm feeling?,2,5,
BeckyBeaar,1,11/6/15 10:43,I wanna love and treat you right,1,3,
BeckyBeaar,1,11/6/15 10:46,thinkin' bout those summer nights.,2,5,
BeckyBeaar,1,11/7/15 8:24,"Sitella - ""I'm really happy in my sleeping bag because now I can fart whenever I want and not feel bad about it""",2,5,
BeckyBeaar,1,11/7/15 8:32,Tbh glad the retreat is in a house by the beach instead of the wilderness lol,1,3,
BeckyBeaar,1,11/7/15 8:33,Finding the social media of my blind date tho,2,5,
BeckyBeaar,1,11/7/15 8:39,I have to be up in 5 hours. Oops.,3,2,
BeckyBeaar,1,11/8/15 1:19,Have been photoshooting for ADChi for literally 3 hours.,3,2,
BeckyBeaar,1,11/8/15 7:41,Beware the groove,2,5,
BeckyBeaar,1,11/8/15 8:00,LLAMA FACE.,0,0,
BeckyBeaar,1,11/8/15 8:07,Kuzco is my spirit animal,2,5,
BeckyBeaar,1,11/8/15 8:10,@HancelPacheco go to sleep,2,5,
BeckyBeaar,1,11/8/15 8:10,Can't wait to have my own beach condo,1,3,
BeckyBeaar,1,11/8/15 8:23,@HancelPacheco smh,0,0,
BeckyBeaar,1,11/8/15 8:24,Not looking forward to going back to ucla tomorrow.  Whatever.,3,2,
BeckyBeaar,1,11/8/15 8:25,I love being showered with love as a pledge but then again I can't wait to be an active.,1,4,
BeckyBeaar,1,11/8/15 8:28,@stay_gold909 what a baby,3,1,
BeckyBeaar,1,11/8/15 8:29,I've LITERALLY been surrounded only by estrogen for the past 36 hours.,0,0,
BeckyBeaar,1,11/8/15 8:30,I should sleep.,2,5,
BeckyBeaar,1,11/8/15 8:30,I look forward to being able to touch the Greek letters instead of writing them out like srsly,1,3,
BeckyBeaar,1,11/8/15 8:31,"@stay_gold909 keep them, you're going to need them when you're accidentally pushed into mud.",2,5,
BeckyBeaar,1,11/8/15 8:31,@stay_gold909 sounds like you're a butt :(,3,1,
BeckyBeaar,1,11/8/15 8:34,Concert &amp; Lakers game in December omggggg,1,4,
BeckyBeaar,1,11/8/15 8:36,@stay_gold909 what did I do? I'm granting you clean notcoveredinmud apparel to relieve you from your muddiness if and when you're muddy.,2,5,
BeckyBeaar,1,11/8/15 8:42,@stay_gold909 same :( my poor dress.  My stockings ripped at some point too smh You're bad luck to clothing.,3,2,
BeckyBeaar,1,11/8/15 8:44,@stay_gold909 YOURE THE ONE WHO TRIPPED ðŸŒšâœŒðŸ½ï¸,2,5,
BeckyBeaar,1,11/8/15 8:44,I want a maternity pillow to cuddle with.,2,5,
BeckyBeaar,1,11/8/15 17:06,@stay_gold909 because of your intoxication,2,5,
BeckyBeaar,1,11/8/15 17:40,In two weeks today I'll be an active sorority gurrrrrrrrl,1,4,
BeckyBeaar,1,11/8/15 17:56,"@stay_gold909 oh right of course, you don't drink. It was your idea to go on top of the hill tho.",2,5,
BeckyBeaar,1,11/8/15 18:00,@irisnicoleee omw,0,0,
BeckyBeaar,1,11/8/15 18:07,@irisnicoleee I know ðŸ‘¸ðŸ½,0,0,
BeckyBeaar,1,11/8/15 22:23,"My heart breaks for the people who live without knowing the person who gives me hope, who is my absolute everything -- Jesus Christ.",2,5,
BeckyBeaar,1,11/8/15 22:39,I like Indian accents lol,1,4,
bellaaaooo,1,11/2/15 2:40,"I still have 3 more pages to go, HA",3,2,
bellaaaooo,1,11/2/15 2:50,Hate that I can't watch the game cause I procrastinated ðŸ™ƒ,3,2,
bellaaaooo,1,11/2/15 4:11,My knee is hurting again ðŸ˜©,3,2,
bellaaaooo,1,11/2/15 7:08,Adrian's roommates are savage asf!,3,1,
bellaaaooo,1,11/2/15 7:12,He walked in with a fucking bottle of vodka ðŸ˜‚ on a fucking Sunday lmao,0,0,
bellaaaooo,1,11/2/15 7:36,Everybody always calling me fake like tf I'm a real ass friend ðŸ˜‚,3,2,
bellaaaooo,1,11/2/15 7:39,Bruh I wanna live here omfg lmfao ðŸ˜©ðŸ˜‚,1,4,
bellaaaooo,1,11/2/15 7:39,His other roommate walks in high asf ðŸ˜‚ I'm fucking done,3,1,
bellaaaooo,1,11/2/15 9:17,@vivalamayra all late too lmao,0,0,
bellaaaooo,1,11/2/15 9:18,energy drink never kicked in fml,3,2,
bellaaaooo,1,11/2/15 9:19,craving coffee really bad,3,2,
bellaaaooo,1,11/2/15 10:36,I'm still salty about the 2 swipes I didn't get to use this week ðŸ˜”,3,2,
bellaaaooo,1,11/2/15 16:41,Adrian is a real one for getting me my blue books ðŸ˜‚,1,3,
bellaaaooo,1,11/2/15 17:54,He's thankful for the athletes in our class ðŸ˜‚ðŸ‘ðŸ½,2,5,
bellaaaooo,1,11/2/15 19:17,Finished early so I get to nap ðŸ‘ðŸ½,1,4,
bellaaaooo,1,11/2/15 19:17,"1 midterm down, 2 more to go ðŸ˜­",2,5,
bellaaaooo,1,11/2/15 20:29,I wish I could live in YRL,1,3,
bellaaaooo,1,11/2/15 22:28,I had already forgotten what happened and she comes and reminds me ðŸ˜”,3,1,
bellaaaooo,1,11/3/15 3:49,@_LEAAM ðŸ˜ŠðŸ˜‚ https://t.co/iByWbG8IHb,0,0,
bellaaaooo,1,11/3/15 3:52,@_LEAAM damn cravings ðŸ˜‚,3,2,
bellaaaooo,1,11/3/15 4:37,For every 10 mins Keitty works she takes a 30 min nap ðŸ˜‚,2,5,
bellaaaooo,1,11/3/15 4:46,I got people saying atb over here ðŸ˜‚,0,0,
bellaaaooo,1,11/3/15 5:04,People at UCLA get offended by the simplest shit dude,3,2,
bellaaaooo,1,11/3/15 7:01,McDonalds run ðŸ˜ðŸŸ,2,5,
bellaaaooo,1,11/3/15 8:15,Imma be surprised if I'm alive by Friday tbh #RIPbellaslife,3,2,
bellaaaooo,1,11/3/15 9:01,Today went downhill really quick,3,2,
bellaaaooo,1,11/3/15 9:06,@TheRealAdrian05 lmfao that's irrelevant asf,0,0,
bellaaaooo,1,11/3/15 9:09,@TheRealAdrian05 wtf lmao chillax hoe ðŸ˜‚,0,0,
bellaaaooo,1,11/3/15 9:11,Idk how to stay awake rn omg ðŸ˜­,3,2,
bellaaaooo,1,11/3/15 9:22,@TheRealAdrian05 I took a nap ðŸ˜‚ðŸ˜‚,2,5,
bellaaaooo,1,11/3/15 11:21,Still thinking about the tampon costume I saw at WeHo ðŸ˜‚,1,4,
bellaaaooo,1,11/3/15 16:53,@Gonzz_310 lmao psychopath! ðŸ˜‚,0,0,
bellaaaooo,1,11/3/15 17:47,I've never been more stressed,3,2,
bellaaaooo,1,11/3/15 17:55,"My cousin told me the chem midterm isn't that difficult, but she's a biochem major ðŸ˜­ðŸ˜‚",2,5,
bellaaaooo,1,11/3/15 18:06,I need like 259 shots of expresso right now,2,5,
bellaaaooo,1,11/3/15 18:50,I was tripping with those tweets cause I hadn't noticed the hearts lmao,1,4,
bellaaaooo,1,11/4/15 2:28,Never been more scared of taking a test before,3,2,
bellaaaooo,1,11/4/15 3:39,Love studying in this weather,1,4,
bellaaaooo,1,11/4/15 5:06,Fuck around and get lost,3,2,
bellaaaooo,1,11/4/15 5:07,Fucked around with Chem and im definitely lost now,3,2,
bellaaaooo,1,11/4/15 5:13,Jittery with and without coffee,2,5,
bellaaaooo,1,11/4/15 5:33,Lol cause I actually thought I had my life together,3,2,
bellaaaooo,1,11/4/15 5:34,HA tru  https://t.co/KeS2OaFfVm,2,5,
bellaaaooo,1,11/4/15 5:37,@torthea_chip red socks are my favorite,2,5,
bellaaaooo,1,11/4/15 5:39,"@UCLA I'm struggling with Chemistry, can you just give me my degree already?",3,2,
bellaaaooo,1,11/4/15 5:41,"@torthea_chip help me with chemistry, I'll buy you red socks",1,3,
bellaaaooo,1,11/4/15 5:42,Me during my midterm tomorrow HA https://t.co/09o6qYmzGY,0,0,
bellaaaooo,1,11/4/15 8:08,I'm trynna look like this 4 years from now but fall quarter is fucking that up for me https://t.co/iVVbj8IbmK,3,2,
bellaaaooo,1,11/4/15 8:21,@phaany__ I'm dying ðŸ˜­ I'm gonna fail my midterm cause idk shit and this is fucking hard and my life is a disaster ðŸ˜‚,3,2,
bellaaaooo,1,11/4/15 8:22,When 5 yr old Bella is more successful than 18 yr old Bella ðŸ˜­,2,5,
bellaaaooo,1,11/4/15 8:30,ðŸ˜­ you're the best ðŸ’—  https://t.co/eBQLJtmAar,1,3,
bellaaaooo,1,11/4/15 10:42,The fact that Mr. Fisher took calculus 4 times in college and still got a degree in math gives me hope,1,3,
bellaaaooo,1,11/4/15 22:13,Line at Rende is overwhelming ðŸ‘ŽðŸ½,3,2,
bellaaaooo,1,11/4/15 22:15,In 4 hours I'll be stepping into my doom ðŸ˜Š,3,2,
bellaaaooo,1,11/4/15 23:00,Midterms made me lose my snap streak with everyone I had one with ðŸ˜’ðŸ˜‚,3,2,
bellaaaooo,1,11/5/15 0:44,You got me lifted feelin so gifted,1,4,
bellaaaooo,1,11/5/15 1:02,Head in the clouds but my gravity centered,1,3,
bellaaaooo,1,11/5/15 1:07,Would you believe me if I said in in love,2,5,
bellaaaooo,1,11/5/15 1:10,@etnjb forever â¤ï¸,2,5,
bellaaaooo,1,11/5/15 1:26,"Bella I'm stress peeing, I just peed again ðŸ˜‚",2,5,
bellaaaooo,1,11/5/15 1:54,Let's get drunk tonight?,2,5,
bellaaaooo,1,11/5/15 3:50,This volleyball game is intense!,1,4,
bellaaaooo,1,11/5/15 4:01,Fucking great rally ðŸ‘ðŸ½,1,4,
bellaaaooo,1,11/5/15 4:15,It's awkward when 2 people are flirting in the elevator ðŸ˜‚,2,5,
bellaaaooo,1,11/5/15 4:17,@Mariela_pascual exactly ðŸ˜‚,2,5,
bellaaaooo,1,11/5/15 4:51,@juskaren_ come to DeNeve and get late night with Harold and I?!,2,5,
bellaaaooo,1,11/5/15 5:18,@TheRealAdrian05 bitch ðŸ˜‚ðŸ‘ðŸ½ haterz gon hate ðŸ˜‚,3,1,
bellaaaooo,1,11/5/15 6:03,@TheRealAdrian05 aayyyyyeee!!!,1,4,
bellaaaooo,1,11/5/15 6:04,@TheRealAdrian05 fake asf I legit got excited asf,3,1,
bellaaaooo,1,11/5/15 6:06,@TheRealAdrian05 Adrian is forever playing with my fucking emotions man ðŸ˜ ,3,2,
bellaaaooo,1,11/5/15 6:08,Aye I made it on the UCLA story ðŸ˜ famous asf ðŸ˜‚,1,4,
bellaaaooo,1,11/5/15 6:11,Hella fried but happy cause I'm done with midterms!,1,4,
bellaaaooo,1,11/5/15 6:17,"Same, he won't change it either cause he thinks he's too cool ðŸ˜’ https://t.co/OzQLURwsLi",2,5,
bellaaaooo,1,11/5/15 6:27,Imma reward myself and watch Netflix ðŸ‘ŒðŸ½,1,4,
bellaaaooo,1,11/5/15 7:30,First time going to bed this early ðŸ˜•,2,5,
bellaaaooo,1,11/5/15 11:08,@vivalamayra do your fucking paper!!!,3,1,
bellaaaooo,1,11/5/15 11:09,@vivalamayra you can do it!,1,3,
bellaaaooo,1,11/5/15 21:47,@juskaren_ *every white guy at ucla*,0,0,
bellaaaooo,1,11/5/15 21:58,"I'm starving and I look terrible, way to be a great day ðŸ‘ðŸ½",3,2,
bellaaaooo,1,11/6/15 3:02,I fucked up ðŸ˜‚,3,2,
bellaaaooo,1,11/6/15 4:53,I wanna go to Vegas ðŸ˜’,2,5,
bellaaaooo,1,11/6/15 5:24,Really craving a smoothie rn ðŸ˜‚,2,5,
bellaaaooo,1,11/6/15 5:53,"@vivalamayra i miss you already, you left me :(",3,2,
bellaaaooo,1,11/6/15 5:55,I'm so glad we're acquainted,1,3,
bellaaaooo,1,11/6/15 6:07,@vivalamayra idk tbh lol hopefully I do cause everyone is leaving,1,4,
bellaaaooo,1,11/6/15 6:09,Sugar how you get so fly,0,0,
bellaaaooo,1,11/6/15 6:18,"Your bitch not home, she at the night show",3,1,
bellaaaooo,1,11/6/15 6:30,@torthea_chip that's how I show my love ðŸ˜ðŸ’ž,1,3,
bellaaaooo,1,11/6/15 6:49,@lastxwish @torthea_chip bitch I'm forever showing you my affection ðŸ˜©ðŸ˜‚,1,3,
bellaaaooo,1,11/6/15 6:51,@torthea_chip @lastxwish y'all got no chill ðŸ˜‚,3,1,
bellaaaooo,1,11/6/15 8:05,@m_aariaas @vivalamayra when your friends plan without you,3,2,
bellaaaooo,1,11/6/15 8:56,People seem to have my whole life figured out ðŸ˜‚,2,5,
bellaaaooo,1,11/6/15 8:58,@torthea_chip yea lets go!,1,4,
bellaaaooo,1,11/6/15 9:04,@torthea_chip SIKE BITCH! ðŸ˜‚âœŒðŸ½ï¸,0,0,
bellaaaooo,1,11/6/15 9:12,"We got a good thing, don't know if imma see you again",2,5,
bellaaaooo,1,11/6/15 9:23,*tweets lyrics of every song*,2,5,
bellaaaooo,1,11/6/15 9:26,Boy you know I've been savin my love for you,1,3,
bellaaaooo,1,11/6/15 9:42,You make me feel like I've been locked outta heaven,3,2,
bellaaaooo,1,11/6/15 9:46,"Man I miss my city, it's been a minute",1,3,
bellaaaooo,1,11/6/15 12:36,I always wake up at this time smh ðŸ˜´,2,5,
bellaaaooo,1,11/6/15 20:25,Gonna surprise my mom by going home ðŸ˜‚,1,3,
bellaaaooo,1,11/6/15 20:42,@DiazTad if she doesn't let me in I'm going to inglewood ðŸ˜‚ðŸ‘ðŸ½,3,1,
bellaaaooo,1,11/6/15 22:30,@TheRealAdrian05 ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ chill! Im on my fucking way!,3,1,
bellaaaooo,1,11/6/15 22:32,"Please pray, I'm about to go see the Devil ðŸ˜‚ https://t.co/xBwsML61vu",3,2,
bellaaaooo,1,11/6/15 23:53,Should've swiped for a smoothie at bcafe before I left ðŸ˜”,3,2,
bellaaaooo,1,11/7/15 0:11,Have all the milk and honey you want ðŸ˜‚ðŸ˜‚ðŸ˜‚,2,5,
bellaaaooo,1,11/7/15 0:33,Imma get home and it's gonna be hella dark ðŸ˜•,2,5,
bellaaaooo,1,11/7/15 0:40,@DiazTad I'm suffering here and you're telling me you got an ice cream ðŸ˜’ thanks,3,2,
bellaaaooo,1,11/7/15 4:14,8 yr olds are on a date at the pike ðŸ˜‚ please calm yo self,1,4,
bellaaaooo,1,11/7/15 5:00,"It should be a given that you, Alex and I have plans  https://t.co/VxYtjgx0eD",2,5,
bellaaaooo,1,11/7/15 19:12,Menudo for breakfast will always be my favorite ðŸ‘…ðŸ˜‚,1,4,
bellaaaooo,1,11/7/15 21:20,@m_aariaas accurate to your life hoe  https://t.co/B1jE474CTr,0,0,
bellaaaooo,1,11/8/15 1:35,Omg I feel like I suffer more when Maria's phone gets disconnected ðŸ™ƒ,3,2,
bellaaaooo,1,11/8/15 2:42,I eat more when I come home then I do the entire week ðŸ˜•,2,5,
bellaaaooo,1,11/8/15 6:38,@TheRealAdrian05 shoot through Vernon for the turn up ðŸ˜‚,0,0,
bellaaaooo,1,11/8/15 15:58,@vivalamayra @m_aariaas @BBAnimals lmfao ðŸ˜‚,1,4,
bellaaaooo,1,11/8/15 22:00,Cousins are SC fans because I go to UCLA smh ðŸ˜”ðŸ˜‚,2,5,
bjornMentalist,1,11/3/15 5:07,@slumdogmilanare your Twitter aesthetic is life,0,0,
bjornMentalist,1,11/7/15 9:19,"I wish animals could talk... And that they didn't die so fast"" -Justin",0,0,
bjornMentalist,1,11/8/15 22:54,When you lean back and you're eating your Craisins all Sauve like,0,0,
brenna_annalise,1,11/2/15 3:47,@ravenbar of course,2,5,
brenna_annalise,1,11/2/15 8:51,First date party ðŸ’…ðŸ¼ðŸ˜‰ https://t.co/B99HoLJdRX,0,0,
brenna_annalise,1,11/2/15 9:37,This week is going to be luck. May the curve be ever in my favor #midterms #Godhelpme,3,2,
brenna_annalise,1,11/2/15 9:38,*rough lol but I hope I'm lucky,0,0,
brenna_annalise,1,11/2/15 18:01,Why is this me  https://t.co/yzYzBAm0Lu,2,5,
brenna_annalise,1,11/2/15 23:36,@Monse_aguileraa I miss you ðŸ˜­ we're feeling the same struggle,1,3,
brenna_annalise,1,11/3/15 1:05,@Monse_aguileraa yesss ðŸ˜­ðŸ˜­ I am having a blast!! Haha looks the same for you ðŸ˜ I hope we can see each other soon  and not wait until Xmas :(,1,3,
brenna_annalise,1,11/3/15 3:59,@Monse_aguileraa love you Goodluck with everything!,1,4,
brenna_annalise,1,11/3/15 19:03,Happy bday @samdizzzzle party it up today ðŸ˜˜ðŸ˜˜ miss you and love you,1,3,
brenna_annalise,1,11/3/15 19:06,@samdizzzzle anytime â¤ï¸â¤ï¸ I am! I can tell you're having a great time at sb ðŸ˜‡ðŸ˜‰,1,4,
brenna_annalise,1,11/3/15 19:07,"I go from ""I got this"" to ""IM GONNA DIE"" in 2 seconds #thankschem",3,2,
brenna_annalise,1,11/3/15 19:18,deleting this until my Chem midterm lol,2,5,
brenna_annalise,1,11/3/15 19:18,@samdizzzzle yessss seriously it would be so much fun! ðŸ’,1,4,
brenna_annalise,1,11/5/15 1:10,Chem midterm in less than an hour. SAY YOUR PRAYERS PLZ ðŸ™ðŸ¼,3,2,
brenna_annalise,1,11/5/15 1:11,@_jadeaubrey second midterm? Wtf,3,2,
brenna_annalise,1,11/5/15 1:11,@_jadeaubrey good luck!,1,3,
brenna_annalise,1,11/5/15 1:12,@shrekscalibur lets not,2,5,
brenna_annalise,1,11/5/15 1:12,whatever I know by now is all I know ðŸ‘ŠðŸ¼ ready to f this test up,2,5,
brenna_annalise,1,11/5/15 5:04,Update Chem was eh praying for a nice curve ðŸ˜ª,3,2,
brenna_annalise,1,11/5/15 5:11,@_jadeaubrey damn girl ðŸ˜­ idk what our class average is but Chem sucks butt lmao,3,2,
brenna_annalise,1,11/5/15 5:11,Food therapy is always a good idea,1,3,
brenna_annalise,1,11/5/15 5:12,@grandheaux thank you that made me happy :-),1,3,
brenna_annalise,1,11/5/15 5:34,@grandheaux I really appreciate this,1,3,
brenna_annalise,1,11/5/15 5:43,@grandheaux is that you??,2,5,
brenna_annalise,1,11/5/15 5:44,@_alopez23 that isn't a basketball emoji,2,5,
brenna_annalise,1,11/5/15 5:45,@_jadeaubrey dude right ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ it's freaking not cool lol,0,0,
brenna_annalise,1,11/5/15 5:45,@grandheaux aw cute hair,1,3,
brenna_annalise,1,11/5/15 5:45,@_alopez23 doesn't make it less dumb....,3,1,
brenna_annalise,1,11/5/15 5:46,@_alopez23 :) wanna go there :),1,4,
brenna_annalise,1,11/5/15 5:47,@_jadeaubrey @esmeralda_gee @rschlissel yesss ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0,0,
brenna_annalise,1,11/5/15 5:48,@_alopez23 ok bye ðŸ˜‹,0,0,
brenna_annalise,1,11/5/15 5:48,At least I got free gelato since they forgot about my food order lollll,1,4,
brenna_annalise,1,11/5/15 21:37,Perfect PSL weather but there's no Starbucks on campus. Wtf @ucla,3,2,
brenna_annalise,1,11/5/15 21:37,Ya I know there's a Starbucks in Westwood but I want one by my dorm....,2,5,
brenna_annalise,1,11/5/15 21:42,@5hamill what the actual f,0,0,
brenna_annalise,1,11/5/15 21:57,@5hamill how will you even be alive ðŸ˜­ I'm stressing just taking 3 lolz,3,2,
brenna_annalise,1,11/5/15 21:58,When you get a coffee for the first time and fall in love with the barista at the counter ðŸ˜ Coffee is my new favorite drink. #Godblesshim,1,3,
brenna_annalise,1,11/5/15 22:00,@5hamill what about the other 3 classes?! Lol,2,5,
brenna_annalise,1,11/5/15 22:03,@5hamill damn good luck man I could not do that ðŸ˜‚,2,5,
brenna_annalise,1,11/5/15 22:05,@5hamill #boss,2,5,
brenna_annalise,1,11/5/15 22:09,@gee_mormon your hair!!ðŸ˜ðŸ˜,0,0,
brenna_annalise,1,11/5/15 22:30,@gee_mormon aw ily hope you're doing well ðŸ˜˜,1,3,
brenna_annalise,1,11/5/15 22:34,#everydaythoughts,0,0,
brenna_annalise,1,11/5/15 22:34,Why am I not at Disneyland?,2,5,
brenna_annalise,1,11/6/15 5:14,@gee_mormon hahah thank you &lt;3,1,3,
brenna_annalise,1,11/6/15 18:40,new one direction song is wonderful and i'm not wearing sweatpants for once so today is gonna be a good day,1,4,
brenna_annalise,1,11/6/15 19:47,@ravenbar lmao my life tho,2,5,
brenna_annalise,1,11/6/15 19:48,@ravenbar #noshame,2,5,
brenna_annalise,1,11/7/15 0:36,you and me got a whole lot of history,2,5,
brenna_annalise,1,11/7/15 0:38,one paper down one more to go,1,4,
